id,age,status,country,created_at
563,95,trial,BR,2023-09-21 21:39:29.334357
564,74,paid,US,2023-10-18 16:24:56.619911
565,76,free,IF,2023-05-28 11:50:03.63676
566,66,free,US,2023-08-01 08:00:05.555481
567,93,free,BR,2023-03-07 02:32:27.31716
568,95,free,BR,2023-11-02 10:05:40.590662
569,31,paid,FR,2023-01-31 04:05:39.94328
570,91,free,BR,2023-08-05 17:02:39.663242
571,57,paid,BR,2023-12-01 00:26:45.228248
572,47,free,US,2023-07-04 13:13:33.972393
573,60,paid,BR,2023-04-29 10:12:14.181791
574,34,paid,US,2023-10-19 20:45:14.501477
575,23,free,US,2023-06-15 00:08:30.427357
576,85,paid,US,2023-11-09 02:59:16.058137
577,88,free,US,2023-08-24 06:28:50.804491
578,85,free,US,2023-12-01 18:33:28.840726
579,52,free,US,2023-05-19 01:27:42.562088
580,70,trial,FR,2023-07-31 02:23:02.474114
581,88,free,FR,2023-04-29 03:02:06.262368
582,46,free,US,2023-08-18 02:05:01.091862
583,49,free,US,2023-08-26 20:49:27.282303
584,85,free,US,2023-03-25 07:19:55.723741
585,96,trial,BR,2023-11-21 18:13:34.268385
586,58,free,US,2023-07-14 20:17:50.506124
587,42,trial,US,2023-09-17 16:43:54.506685
588,44,free,IF,2023-02-11 17:25:26.785226
589,91,free,US,2023-02-06 17:28:18.596965
590,74,paid,US,2023-01-27 16:51:23.402843
591,93,free,US,2023-10-22 11:10:38.002703
592,86,trial,BR,2023-05-04 19:12:35.222488
593,39,free,IF,2023-06-09 07:54:31.104791
594,80,paid,BR,2023-04-21 08:31:25.571831
595,26,free,US,2023-01-11 15:09:23.084957
596,92,free,BR,2023-07-18 14:47:13.564299
597,67,trial,BR,2023-10-08 17:16:40.865857
598,84,paid,US,2023-01-08 05:22:31.52727
599,23,free,BR,2023-10-08 13:19:44.429004
600,48,free,BR,2023-12-06 06:23:36.56928
601,29,free,BR,2023-01-03 04:29:37.578181
602,41,paid,IF,2023-12-06 14:18:10.103839
603,38,paid,US,2023-05-06 09:46:45.666077
604,89,free,US,2023-06-26 13:13:26.281972
605,44,paid,BR,2023-04-10 12:14:53.962293
606,64,trial,IF,2023-04-26 10:22:25.981854
607,89,paid,US,2023-08-16 23:46:20.031993
608,36,free,US,2023-04-06 11:08:59.715521
609,41,trial,BR,2023-09-09 11:24:20.697333
610,20,trial,US,2023-03-29 03:49:38.23518
611,72,free,BR,2023-08-10 05:06:41.622607
612,46,free,BR,2023-07-31 22:14:48.047975
613,22,free,US,2023-07-03 13:40:31.031432
614,79,free,US,2023-06-11 16:54:45.724398
615,54,paid,BR,2023-12-25 22:36:08.334822
616,32,paid,US,2023-02-20 14:57:47.246171
617,19,free,US,2023-05-04 18:23:12.635053
618,71,paid,US,2023-07-09 20:09:49.860474
619,87,paid,IF,2023-11-20 08:58:02.115442
620,20,free,US,2023-10-06 11:16:00.458169
621,69,trial,BR,2023-04-24 19:40:25.535661
622,40,free,US,2023-08-27 09:27:44.612748
623,47,trial,BR,2023-01-21 21:00:35.821709
624,83,trial,IF,2023-05-11 23:07:17.596327
625,68,paid,BR,2023-07-15 12:53:22.119067
626,75,free,BR,2023-02-22 04:58:27.155091
627,84,free,US,2023-06-20 08:32:30.656152
628,30,free,BR,2023-04-04 22:54:49.781908
629,59,free,US,2023-11-16 23:58:44.165236
630,60,free,BR,2023-04-25 02:12:13.909351
631,86,paid,US,2023-05-19 08:16:34.25454
632,52,paid,US,2023-09-23 15:28:48.234206
633,64,paid,US,2023-07-26 11:28:56.698045
634,80,trial,US,2023-04-25 06:42:55.510904
635,39,free,FR,2023-08-27 02:50:19.299985
636,29,free,BR,2023-06-01 18:53:20.924834
637,44,free,US,2023-04-30 07:01:40.818747
638,81,free,BR,2023-02-25 05:55:59.97125
639,40,free,US,2023-09-13 08:22:48.362859
640,41,free,BR,2023-06-16 05:43:15.018647
641,20,paid,US,2023-07-16 13:08:25.716353
642,90,free,BR,2023-05-04 19:33:45.218885
643,49,trial,US,2023-02-19 19:01:07.292143
644,85,free,US,2023-02-15 02:33:53.172544
645,61,free,US,2023-12-21 22:50:43.378255
646,20,free,US,2023-09-07 23:45:25.117121
647,21,free,BR,2023-12-11 11:34:28.019524
648,23,paid,US,2023-09-05 00:35:49.954796
649,82,paid,US,2023-11-13 16:21:56.792644
650,70,free,US,2023-06-05 13:40:32.55198
651,42,free,IF,2023-01-20 09:09:14.897643
652,25,paid,US,2023-03-21 01:04:10.989315
653,60,free,IF,2023-06-24 19:45:23.464964
654,86,free,BR,2023-03-15 06:09:16.747665
655,44,paid,US,2023-09-13 12:47:08.733051
656,25,free,BR,2023-02-18 05:24:34.963436
657,81,trial,BR,2023-01-10 22:43:54.220152
658,38,free,US,2023-01-02 06:02:58.93511
659,62,paid,US,2023-05-31 10:11:04.508926
660,43,free,BR,2023-01-18 14:58:44.940302
661,27,free,FR,2023-12-11 05:27:38.670812
662,60,free,US,2023-03-11 18:17:41.249011
663,85,paid,US,2023-01-30 05:33:46.388757
664,21,free,IF,2023-02-20 21:49:09.179228
665,58,trial,US,2023-10-25 09:04:15.179658
666,32,paid,US,2023-11-20 11:13:11.764588
667,66,free,US,2023-05-12 00:22:18.583389
668,34,free,BR,2023-03-29 02:01:01.066458
669,44,free,BR,2023-09-23 00:30:47.486307
670,68,free,FR,2023-11-12 04:33:03.703097
671,48,trial,US,2023-08-23 11:13:20.288131
672,69,trial,BR,2023-06-10 13:32:54.136934
673,22,paid,US,2023-03-31 13:42:01.149844
674,44,paid,US,2023-10-15 08:54:11.338021
675,71,free,US,2023-08-23 17:27:12.322804
676,52,free,US,2023-12-25 22:41:25.333406
677,86,paid,BR,2023-06-21 13:32:12.202187
678,27,paid,US,2023-02-28 04:03:07.884765
679,63,free,BR,2023-05-02 09:20:17.035481
680,74,free,BR,2023-04-16 07:51:35.714431
681,28,trial,BR,2023-10-07 21:05:51.183309
682,38,free,US,2023-04-22 20:25:01.311607
683,48,paid,BR,2023-11-28 09:46:57.669867
684,69,paid,US,2023-09-10 08:17:56.428471
685,60,free,US,2023-05-16 08:13:21.565092
686,50,free,US,2023-07-17 23:58:23.374158
687,24,free,US,2023-02-24 10:29:29.898415
688,41,free,BR,2023-07-26 01:43:32.741211
689,43,free,IF,2023-12-15 06:01:20.156003
690,50,free,IF,2023-04-24 08:46:25.911507
691,66,free,US,2023-11-14 14:02:41.884394
692,19,free,BR,2023-06-20 15:06:13.68386
693,46,free,IF,2023-10-21 16:43:05.193449
694,95,free,IF,2023-09-15 01:55:26.493596
695,36,free,US,2023-06-22 00:32:35.577415
696,74,free,BR,2023-01-01 02:43:16.940822
697,31,free,BR,2023-03-14 23:27:08.482422
698,34,trial,US,2023-06-27 06:33:09.723746
699,63,free,US,2023-11-08 16:34:41.742084
700,22,free,IF,2023-02-23 20:08:13.641837
701,88,free,US,2023-11-05 20:20:17.588875
702,82,paid,BR,2023-04-18 03:48:31.559165
703,55,free,US,2023-06-19 06:31:18.23801
704,39,free,BR,2023-05-25 16:17:11.528619
705,87,paid,US,2023-03-30 15:06:30.155538
706,53,free,US,2023-08-08 00:43:42.696792
707,67,free,FR,2023-07-17 22:17:15.790312
708,33,trial,US,2023-07-20 14:52:48.633538
709,98,paid,BR,2023-02-05 12:20:25.852558
710,68,free,US,2023-07-17 13:41:36.015252
711,79,free,BR,2023-07-19 00:01:01.459388
712,30,free,US,2023-07-03 00:57:28.306105
713,37,paid,BR,2023-01-02 17:31:23.253115
714,76,free,BR,2023-08-27 12:53:11.053512
715,64,free,US,2023-10-12 18:52:58.829474
716,35,free,BR,2023-12-25 01:50:06.002853
717,91,free,US,2023-06-12 15:01:24.619611
718,30,paid,BR,2023-04-08 02:32:32.511437
719,53,free,US,2023-10-28 07:14:37.148821
720,70,free,FR,2023-02-18 21:39:25.488826
721,90,free,US,2023-06-21 23:47:27.486009
722,34,free,US,2023-10-02 05:57:56.565114
723,67,free,BR,2023-07-24 09:26:03.227888
724,54,free,US,2023-05-29 14:28:05.653372
725,27,free,US,2023-08-02 10:49:51.401049
726,34,free,US,2023-11-26 05:20:34.309563
727,32,free,US,2023-04-18 19:37:30.405679
728,54,free,US,2023-12-25 08:02:01.77133
729,62,free,BR,2023-03-03 10:03:36.146909
730,65,free,US,2023-01-20 00:47:43.581436
731,60,paid,BR,2023-01-26 18:37:14.136745
732,85,paid,BR,2023-08-15 01:54:09.622991
733,59,free,US,2023-11-10 06:38:40.931008
734,91,free,IF,2023-12-18 06:09:24.481967
735,32,paid,US,2023-02-04 18:52:44.207534
736,40,paid,US,2023-07-29 16:10:36.468856
737,47,paid,IF,2023-05-14 17:20:34.762517
738,97,paid,FR,2023-09-01 16:09:41.835457
739,44,paid,US,2023-05-02 07:45:19.047585
740,49,free,IF,2023-06-04 22:52:57.358225
741,73,free,FR,2023-11-23 05:12:17.168641
742,85,free,US,2023-09-26 03:45:18.803552
743,24,free,US,2023-08-09 07:10:56.246051
744,26,free,US,2023-12-06 10:18:17.317072
745,53,free,BR,2023-01-08 15:10:38.294449
746,92,free,BR,2023-12-29 01:12:25.849049
747,82,trial,US,2023-04-03 17:23:21.224131
748,42,paid,BR,2023-02-20 17:30:44.807648
749,91,free,BR,2023-12-09 08:18:51.212026
750,44,free,BR,2023-01-25 13:47:05.769138
751,24,free,US,2023-04-29 20:53:01.614439
752,27,paid,BR,2023-02-16 03:16:03.407645
753,23,free,FR,2023-11-01 18:02:38.56085
754,37,free,US,2023-03-06 00:50:56.821669
755,69,trial,US,2023-08-27 16:13:51.251281
756,40,paid,US,2023-02-15 12:43:24.675367
757,39,trial,BR,2023-10-09 10:43:08.02763
758,59,trial,BR,2023-08-27 06:07:02.855617
759,40,free,BR,2023-05-17 17:32:49.556034
760,55,free,IF,2023-04-24 06:50:52.42893
761,27,trial,BR,2023-08-21 10:05:08.741087
762,91,free,US,2023-06-03 16:30:06.650715
763,78,paid,BR,2023-05-25 11:17:41.960079
764,83,paid,US,2023-05-02 16:56:09.898931
765,66,free,US,2023-02-13 08:15:19.75126
766,88,free,US,2023-10-17 00:35:49.741681
767,59,free,IF,2023-03-24 10:51:36.9073
768,76,free,US,2023-01-26 22:05:06.116652
769,89,trial,IF,2023-06-15 20:11:34.649207
770,44,free,US,2023-10-05 03:01:58.019388
771,26,trial,US,2023-04-28 01:50:45.849173
772,30,free,FR,2023-02-22 11:40:04.299737
773,96,free,BR,2023-08-24 18:23:56.645311
774,27,free,BR,2023-12-02 22:35:01.053676
775,63,paid,US,2023-05-09 21:22:38.91397
776,55,free,US,2023-04-07 03:52:18.388766
777,60,paid,IF,2023-02-07 13:57:41.748468
778,33,paid,US,2023-11-14 02:12:24.709282
779,65,free,US,2023-03-22 15:42:37.656721
780,68,paid,US,2023-12-20 17:06:56.391973
781,31,free,US,2023-12-05 18:44:26.221998
782,32,trial,FR,2023-01-14 11:55:04.648543
783,63,paid,FR,2023-05-05 06:45:07.260792
784,21,paid,BR,2023-01-04 03:59:30.380374
785,65,free,US,2023-05-31 09:51:53.709502
786,88,free,BR,2023-10-30 05:54:19.078113
787,26,free,US,2023-01-13 17:25:34.132669
788,43,free,US,2023-06-14 01:05:23.165904
789,90,free,US,2023-12-08 09:57:56.215833
790,74,trial,IF,2023-01-10 09:47:52.685276
791,88,free,US,2023-01-30 02:46:02.37466
792,56,paid,US,2023-08-26 01:44:28.094853
793,54,paid,US,2023-08-24 18:09:30.191713
794,41,free,BR,2023-08-12 20:38:08.338073
795,49,free,US,2023-12-24 05:25:05.690063
796,35,free,BR,2023-01-23 20:48:00.01523
797,43,free,US,2023-01-13 02:58:00.516671
798,19,paid,BR,2023-07-04 03:16:37.192528
799,20,paid,US,2023-11-28 20:32:59.919153
800,84,free,IF,2023-02-07 00:05:53.720717
801,52,paid,US,2023-05-23 05:08:31.271134
802,70,free,US,2023-12-06 21:01:37.827849
803,42,free,US,2023-05-24 00:46:56.897943
804,55,trial,IF,2023-07-01 22:14:11.836733
805,21,free,BR,2023-09-26 07:19:42.617845
806,47,free,US,2023-01-09 21:51:40.815335
807,31,free,IF,2023-11-04 08:05:42.712085
808,72,trial,FR,2023-12-22 04:04:10.072519
809,24,free,US,2023-10-14 00:49:07.409099
810,20,free,US,2023-09-21 22:07:57.843242
811,69,free,US,2023-02-26 13:17:44.465575
812,25,trial,US,2023-03-22 00:08:12.414782
813,25,free,BR,2023-08-22 13:06:09.836165
814,42,free,US,2023-12-28 01:10:42.795607
815,30,free,BR,2023-07-20 12:52:35.871082
816,44,free,US,2023-12-15 14:12:07.336017
817,70,free,BR,2023-12-01 14:59:47.422602
818,42,free,IF,2023-09-17 01:29:41.590716
819,62,trial,IF,2023-04-09 08:05:25.655931
820,81,trial,FR,2023-02-21 17:39:46.959983
821,47,free,US,2023-11-09 07:38:06.00237
822,39,trial,BR,2023-08-25 18:23:06.259651
823,83,free,US,2023-12-26 18:28:15.52663
824,45,paid,US,2023-10-23 03:09:47.222319
825,89,free,FR,2023-11-06 00:55:55.360799
826,42,paid,US,2023-01-23 10:21:17.362338
827,20,free,US,2023-05-18 05:10:24.324094
828,98,free,US,2023-12-25 05:40:24.370013
829,78,free,BR,2023-12-20 12:23:18.614595
830,82,free,US,2023-02-03 15:03:11.785695
831,66,free,BR,2023-04-01 16:49:46.222868
832,91,paid,US,2023-05-19 13:28:45.459095
833,24,trial,US,2023-09-28 03:41:56.617535
834,20,paid,US,2023-10-08 02:05:58.752066
835,31,trial,US,2023-10-16 03:49:31.832103
836,85,free,BR,2023-12-11 20:12:39.666337
837,22,free,BR,2023-11-03 06:15:19.010857
838,22,trial,US,2023-03-01 17:01:10.21304
839,38,free,US,2023-02-20 20:40:06.569902
840,52,free,BR,2023-01-01 07:30:48.578524
841,93,free,BR,2023-01-18 04:39:10.178916
842,37,trial,US,2023-08-08 02:30:28.311397
843,39,free,IF,2023-10-12 13:53:10.161479
844,36,free,US,2023-04-06 02:37:20.788975
845,94,free,US,2023-07-28 12:48:17.043394
846,63,free,BR,2023-11-04 19:59:47.24912
847,54,trial,BR,2023-05-15 19:32:33.979684
848,89,free,US,2023-10-17 01:12:24.227454
849,70,free,BR,2023-06-05 00:32:59.359694
850,81,trial,US,2023-06-05 14:05:30.669249
851,97,free,BR,2023-08-24 12:21:08.673964
852,57,free,IF,2023-07-02 13:20:38.039077
853,54,free,BR,2023-03-21 07:42:23.840473
854,93,paid,US,2023-02-26 13:10:03.727578
855,25,trial,US,2023-10-01 22:19:21.408455
856,22,trial,BR,2023-02-18 08:18:00.30175
857,22,free,BR,2023-05-26 02:04:50.279123
858,77,free,US,2023-01-08 11:17:27.463347
859,28,paid,BR,2023-11-20 00:49:01.635547
860,52,free,US,2023-09-24 21:21:49.541337
861,81,paid,US,2023-06-26 12:47:41.968257
862,54,trial,BR,2023-01-03 05:21:13.564976
863,73,paid,US,2023-09-05 01:32:51.032609
864,82,free,US,2023-02-26 14:34:13.313992
865,98,free,FR,2023-06-06 10:23:21.310524
866,74,paid,US,2023-10-21 16:34:43.298171
867,25,trial,US,2023-10-21 23:33:16.847993
868,72,trial,FR,2023-01-28 17:40:10.94472
869,33,free,IF,2023-03-22 16:32:52.187312
870,57,trial,US,2023-09-29 21:06:01.481208
871,38,free,BR,2023-03-06 03:52:14.709114
872,21,free,US,2023-12-08 10:01:34.538522
873,42,free,US,2023-06-24 22:32:12.32416
874,84,free,BR,2023-12-12 12:28:48.480532
875,50,free,IF,2023-10-01 22:47:21.618721
876,25,paid,FR,2023-03-10 02:10:21.777563
877,67,free,US,2023-12-14 15:39:19.81396
878,57,trial,US,2023-09-17 12:26:24.244621
879,56,paid,BR,2023-01-22 05:23:42.266935
880,91,paid,FR,2023-02-05 05:36:14.313765
881,71,free,BR,2023-04-15 08:11:48.495844
882,72,free,BR,2023-10-08 17:06:45.080286
883,18,paid,IF,2023-10-21 05:18:45.831238
884,79,free,IF,2023-11-27 03:18:46.836599
885,92,free,BR,2023-10-08 23:43:27.133122
886,20,paid,US,2023-05-01 09:30:41.812046
887,59,free,US,2023-09-17 08:24:56.851526
888,85,free,US,2023-04-24 21:12:23.916328
889,23,paid,US,2023-12-25 14:35:11.891348
890,55,free,BR,2023-06-30 20:26:06.17826
891,61,paid,US,2023-01-26 07:32:01.238348
892,36,free,BR,2023-01-05 01:39:50.83236
893,71,free,US,2023-09-05 23:01:24.213391
894,50,paid,IF,2023-05-10 07:28:24.493351
895,80,free,BR,2023-08-25 14:10:16.445718
896,79,free,BR,2023-11-11 10:12:49.194858
897,92,paid,BR,2023-05-31 17:32:29.506274
898,31,paid,BR,2023-01-01 20:12:21.34343
899,23,trial,US,2023-04-09 10:44:38.454669
900,59,free,US,2023-09-22 05:13:55.619515
901,32,trial,FR,2023-03-11 16:39:42.672162
902,62,trial,US,2023-02-17 18:50:07.82428
903,52,free,BR,2023-03-15 10:51:41.475583
904,33,paid,US,2023-07-07 11:27:19.89739
905,60,paid,BR,2023-12-27 04:58:11.018006
906,45,free,BR,2023-01-07 22:50:18.681054
907,59,paid,IF,2023-06-27 21:04:23.350176
908,52,paid,US,2023-03-16 12:10:38.125561
909,29,free,US,2023-04-01 21:16:28.747159
910,94,free,BR,2023-06-26 03:32:11.211025
911,77,free,FR,2023-04-14 09:12:58.715028
912,82,free,IF,2023-06-11 03:05:56.175095
913,87,free,US,2023-02-20 15:01:04.348602
914,58,trial,IF,2023-10-31 04:55:17.658166
915,98,free,US,2023-01-09 05:12:29.712914
916,56,free,IF,2023-08-04 17:22:08.729183
917,55,paid,US,2023-02-05 02:42:59.197982
918,52,trial,BR,2023-10-02 09:09:14.737849
919,83,free,IF,2023-01-09 00:27:32.743575
920,67,free,US,2023-02-18 09:20:08.939973
921,45,paid,IF,2023-02-04 13:16:46.700938
922,91,trial,BR,2023-07-14 12:09:10.760598
923,77,free,US,2023-03-03 04:44:30.802458
924,92,trial,US,2023-05-18 10:19:48.000511
925,36,free,IF,2023-06-29 04:33:36.360761
926,41,paid,IF,2023-04-09 11:28:55.17377
927,29,free,BR,2023-11-28 10:13:35.471158
928,43,free,BR,2023-08-05 08:57:50.9836
929,49,free,FR,2023-04-26 06:25:45.3296
930,57,free,BR,2023-01-08 15:27:39.392677
931,82,free,US,2023-02-17 04:11:58.092341
932,62,free,US,2023-05-04 09:22:30.292064
933,57,free,US,2023-06-29 02:30:54.202601
934,62,trial,US,2023-05-24 09:05:21.25426
935,53,free,US,2023-11-13 10:17:04.620653
936,67,free,BR,2023-09-05 05:40:00.959361
937,53,paid,BR,2023-01-15 16:35:55.827477
938,76,trial,US,2023-02-09 10:14:54.12854
939,62,free,US,2023-07-09 21:00:13.116867
940,75,paid,US,2023-12-19 16:50:01.086715
941,77,free,US,2023-05-07 11:59:48.895247
942,39,free,US,2023-10-09 23:18:24.86961
943,33,paid,BR,2023-09-05 13:38:33.834529
944,22,free,BR,2023-06-19 02:53:11.749835
945,82,paid,BR,2023-01-09 20:07:57.814262
946,39,free,US,2023-08-15 05:32:28.931254
947,93,free,BR,2023-06-20 21:17:07.656013
948,91,free,US,2023-11-06 13:14:42.699951
949,55,trial,BR,2023-07-23 09:48:23.95554
950,94,free,FR,2023-08-26 08:20:15.589386
951,79,paid,BR,2023-12-16 16:15:39.1473
952,55,free,BR,2023-02-23 10:21:01.920507
953,42,free,US,2023-03-01 18:41:10.369953
954,64,paid,US,2023-05-04 09:19:33.80131
955,35,free,BR,2023-05-01 03:49:39.606089
956,97,free,US,2023-10-27 19:15:53.928277
957,91,free,IF,2023-06-11 09:03:27.501725
958,64,free,FR,2023-03-03 04:04:46.014079
959,58,free,US,2023-07-15 12:56:21.398332
960,36,trial,BR,2023-06-12 08:39:34.151739
961,95,free,US,2023-03-01 17:07:34.836936
962,35,free,BR,2023-10-19 11:44:46.226141
963,22,free,IF,2023-01-14 20:04:59.343911
964,63,free,BR,2023-03-24 10:27:15.597748
965,77,free,BR,2023-08-06 08:47:31.018049
966,55,free,US,2023-05-21 13:37:15.321668
967,61,paid,US,2023-12-10 13:45:00.145605
968,81,free,BR,2023-05-23 23:27:58.364024
969,90,free,US,2023-10-19 00:10:51.50816
970,58,free,US,2023-09-25 03:35:22.212231
971,50,free,US,2023-09-04 13:27:56.530261
972,62,paid,US,2023-06-14 07:55:21.891274
973,27,free,BR,2023-02-18 22:52:00.756206
974,81,paid,US,2023-05-08 21:38:55.545884
975,78,free,BR,2023-06-17 03:49:24.753627
976,61,free,US,2023-11-05 14:46:39.929252
977,32,free,BR,2023-08-21 11:26:24.442162
978,63,trial,BR,2023-08-15 10:38:03.201559
979,55,free,BR,2023-06-13 14:23:56.010951
980,69,paid,US,2023-07-18 00:46:45.630809
981,94,free,US,2023-01-04 09:31:19.812389
982,85,trial,BR,2023-06-30 06:13:56.25668
983,92,free,BR,2023-08-17 18:30:19.939979
984,81,free,IF,2023-09-20 11:52:09.214623
985,32,paid,BR,2023-06-09 19:25:51.381927
986,32,free,IF,2023-12-11 02:44:57.126943
987,76,free,BR,2023-08-12 13:53:38.437659
988,34,free,US,2023-09-23 19:11:20.429634
989,63,free,IF,2023-02-21 05:36:27.24337
990,66,trial,US,2023-01-12 00:19:24.11878
991,74,paid,BR,2023-11-20 01:41:33.163231
992,46,paid,US,2023-05-16 19:36:42.022682
993,24,trial,US,2023-06-08 17:25:03.415756
994,49,paid,US,2023-06-14 18:18:06.510423
995,68,paid,US,2023-10-03 19:25:48.359656
996,54,paid,BR,2023-01-21 10:38:29.950916
997,66,free,US,2023-08-30 10:51:35.741722
998,26,free,US,2023-11-29 01:25:05.477831
999,38,free,US,2023-02-04 04:09:44.310499
1000,76,trial,US,2023-06-24 22:44:05.118479
1001,37,free,US,2023-02-21 22:28:29.157064
1002,63,trial,BR,2023-09-21 21:23:59.167016
1003,53,free,US,2023-07-24 15:21:38.086881
1004,44,free,US,2023-12-21 21:03:42.377642
1005,47,trial,US,2023-04-05 10:41:06.594152
1006,31,free,BR,2023-06-28 01:58:00.739448
1007,65,free,US,2023-08-27 14:45:27.670354
1008,77,free,BR,2023-10-30 01:30:28.026567
1009,51,free,BR,2023-08-01 03:12:45.488339
1010,63,free,US,2023-04-03 15:37:09.262218
1011,95,free,US,2023-05-13 13:47:46.177812
1012,20,free,US,2023-08-07 08:07:57.682781
1013,40,trial,US,2023-07-09 22:07:32.472154
1014,95,free,IF,2023-09-16 10:11:34.220764
1015,77,free,IF,2023-12-24 04:01:37.27529
1016,81,trial,US,2023-09-14 16:43:14.95464
1017,69,paid,BR,2023-03-15 11:11:07.969111
1018,70,paid,US,2023-10-06 23:27:43.171298
1019,62,free,IF,2023-07-16 18:52:25.5145
1020,74,free,IF,2023-01-21 14:38:10.430081
1021,40,free,US,2023-05-15 20:17:18.930588
1022,75,free,BR,2023-04-28 00:02:30.381252
1023,92,paid,US,2023-04-28 19:24:57.182802
1024,41,free,IF,2023-07-11 10:43:46.472836
1025,56,trial,US,2023-05-06 03:26:01.668725
1026,21,paid,US,2023-09-11 17:42:13.383723
1027,24,free,BR,2023-10-06 20:10:53.416786
1028,64,free,US,2023-12-25 03:39:51.626358
1029,68,paid,BR,2023-12-08 02:52:29.666639
1030,75,free,US,2023-07-28 02:40:38.099221
1031,70,free,US,2023-02-28 20:05:31.789761
1032,60,free,US,2023-06-22 01:47:27.726946
1033,44,free,US,2023-06-22 23:14:27.708118
1034,44,paid,US,2023-09-05 10:23:58.839714
1035,48,free,US,2023-10-20 15:29:06.223944
1036,48,paid,FR,2023-11-13 21:46:30.818513
1037,58,free,US,2023-07-25 11:58:54.024584
1038,47,free,US,2023-03-29 19:50:31.754581
1039,74,free,US,2023-05-10 01:24:39.902453
1040,65,free,US,2023-11-20 20:54:40.4081
1041,19,free,BR,2023-02-09 02:21:47.242971
1042,92,paid,US,2023-05-20 17:23:04.146088
1043,55,paid,US,2023-03-26 08:01:19.809503
1044,29,free,US,2023-12-06 10:53:54.589545
1045,52,trial,BR,2023-05-08 19:46:42.236379
1046,61,trial,US,2023-01-09 15:50:34.859573
1047,70,paid,US,2023-01-07 04:02:11.217181
1048,79,free,US,2023-01-12 04:48:19.343125
1049,96,free,US,2023-11-01 01:56:09.236166
1050,91,free,US,2023-04-18 10:03:52.920551
1051,66,paid,US,2023-07-29 13:39:27.449913
1052,35,trial,BR,2023-01-18 09:27:07.877054
1053,57,free,US,2023-05-25 03:51:08.182864
1054,39,free,US,2023-03-16 17:31:20.869528
1055,74,free,US,2023-03-27 08:34:41.170961
1056,38,free,IF,2023-03-18 07:36:38.218482
1057,75,trial,US,2023-11-11 22:16:32.453672
1058,72,free,US,2023-01-28 08:53:44.042715
1059,54,free,US,2023-10-26 22:34:34.149654
1060,58,paid,BR,2023-05-07 04:37:02.654812
1061,62,free,BR,2023-01-14 07:12:44.297647
1062,74,trial,FR,2023-09-24 14:52:21.494652
1063,38,free,BR,2023-08-10 21:29:19.003758
1064,35,paid,US,2023-11-11 20:56:22.389542
1065,95,free,BR,2023-07-31 02:56:14.005125
1066,78,free,US,2023-10-07 15:29:56.46278
1067,45,free,BR,2023-11-02 15:41:24.15799
1068,23,free,US,2023-08-22 16:50:27.112345
1069,41,free,US,2023-08-27 01:45:43.277429
1070,53,paid,US,2023-08-12 16:20:44.070006
1071,39,free,US,2023-06-04 04:35:57.184048
